GROUP ID,KETERANGAN,PROPINSI
932,KODAM III - Siliwangi,Jawa Barat
933,KODAM IV - Diponegoro,Jawa Tengah
935,KODAM V - Brawijaya,Jawa Timur
964,KODAM VI - Mulawarman,Kalimantan Timur
962,KODAM XII - Tanjungpura,Kalimantan Tengah
971,KODAM XIII - Merdeka,Sulawesi Utara
973,KODAM XIV - Hasanuddin,Sulawesi Selatan
981,KODAM XVI - Pattimura,Maluku
951,KODAM IX - Udayana,Bali
991,KODAM XVII - Cenderawasih,Papua
992,KODAM XVIII - Kasuari,Papua Barat
